agent_id,elapsed_time,rew_closing_distance,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,approaching,chasing,in_range,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[mission_complete],info[out_of_bounds],info[timeover]
8,0.10833333333333334,0.0,0.0,0.0,0.0,6.9435875198608255,1.5707199247252956,0,1,0,0,0,0,0,0,0,0,0,0
9,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,1.5708261623659003,0,0,0,0,0,0,0,0,0,0,0,0
10,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,1.5707748734381297,0,1,0,0,0,0,0,0,0,0,0,0
11,0.10833333333333334,0.0,0.0,14.55995597608521,0.0,29.11991195217042,1.5709409441360516,1,0,0,0,0,0,0,0,0,0,0,0
12,0.10833333333333334,0.0,0.0,13.266174133873099,0.0,39.798522401619294,1.5708399392594241,1,0,0,0,0,0,0,0,0,0,0,0
13,0.10833333333333334,0.0,0.0,5.2897950441665,0.0,15.869385132499499,1.570843477337765,1,0,0,0,0,0,0,0,0,0,0,0
14,0.10833333333333334,0.0017215654133195812,1.9099782253319466,12.0495441694655,0.0,41.89048796102178,1.5706985347849252,1,1,0,0,0,0,0,0,0,0,0,0
15,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,1.5707874644574447,0,1,0,0,0,0,0,0,0,0,0,0
16,0.10833333333333334,0.0,0.0,14.013733399889148,0.0,14.013733399889148,1.5709244732550458,1,0,0,0,0,0,0,0,0,0,0,0
17,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,1.5706789461633774,0,1,0,0,0,0,0,0,0,0,0,0
18,0.10833333333333334,0.0,0.0,12.263447530667653,0.0,36.79034259200296,1.571204456332649,1,0,0,0,0,0,0,0,0,0,0,0
19,0.10833333333333334,0.0,0.0,13.311918512873387,0.0,39.93575553862016,1.5709397891777703,1,0,0,0,0,0,0,0,0,0,0,0
0,0.11666666666666667,0.0,0.0,11.513795738669943,0.0,46.05518295467977,1.5710643022164221,1,0,0,0,0,0,0,0,0,0,0,0
1,0.11666666666666667,0.0,0.0,18.768967775623768,0.0,75.07587110249507,1.5716293464593,1,0,0,0,0,0,0,0,0,0,0,0
2,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.5706347769632858,0,1,0,0,0,0,0,0,0,0,0,0
3,0.11666666666666667,0.0,0.0,13.28066921187274,0.0,53.12267684749096,1.5716591300639584,1,0,0,0,0,0,0,0,0,0,0,0
4,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.570799853576332,0,0,0,0,0,0,0,0,0,0,0,0
5,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.570606969356048,0,1,0,0,0,0,0,0,0,0,0,0
6,0.11666666666666667,0.0,0.0,5.874216648944547,0.0,17.62264994683364,1.5709472509829892,1,0,0,0,0,0,0,0,0,0,0,0
7,0.11666666666666667,0.0014175431106400183,1.909944740754991,5.3513644536657425,0.0,29.059496941815794,1.5707260717993945,1,1,0,0,0,0,0,0,0,0,0,0
8,0.11666666666666667,0.0,0.0,0.0,0.0,6.9435875198608255,1.5706355676761705,0,1,0,0,0,0,0,0,0,0,0,0
9,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.570873064698348,0,0,0,0,0,0,0,0,0,0,0,0
10,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.5707713163778336,0,1,0,0,0,0,0,0,0,0,0,0
11,0.11666666666666667,0.0,0.0,14.55995597608521,0.0,43.67986792825563,1.5711589772043348,1,0,0,0,0,0,0,0,0,0,0,0
12,0.11666666666666667,0.0,0.0,13.266174133873099,0.0,53.064696535492395,1.5709266319090573,1,0,0,0,0,0,0,0,0,0,0,0
13,0.11666666666666667,0.0,0.0,5.2897950441665,0.0,21.159180176666,1.570892586193283,1,0,0,0,0,0,0,0,0,0,0,0
14,0.11666666666666667,0.0016972915531656696,1.9100821087377426,12.0495441694655,0.0,55.85181153077819,1.5706131093927256,1,1,0,0,0,0,0,0,0,0,0,0
15,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.5707771199701581,0,1,0,0,0,0,0,0,0,0,0,0
16,0.11666666666666667,0.0,0.0,14.013733399889148,0.0,28.027466799778296,1.5711329547858952,1,0,0,0,0,0,0,0,0,0,0,0
17,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.5705637217805932,0,1,0,0,0,0,0,0,0,0,0,0
18,0.11666666666666667,0.0,0.0,12.263447530667653,0.0,49.05379012267061,1.5716027010450448,1,0,0,0,0,0,0,0,0,0,0,0
19,0.11666666666666667,0.0,0.0,13.311918512873387,0.0,53.24767405149355,1.5711294373469251,1,0,0,0,0,0,0,0,0,0,0,0
0,0.125,0.0,0.0,11.513795738669943,0.0,57.56897869334971,1.5711790648434378,1,0,0,0,0,0,0,0,0,0,0,0
1,0.125,0.0,0.0,18.768967775623768,0.0,93.84483887811884,1.5718693834431587,1,0,0,0,0,0,0,0,0,0,0,0
2,0.125,0.0,0.0,0.0,0.0,0.0,1.5705709860457417,0,1,0,0,0,0,0,0,0,0,0,0
3,0.125,0.0,0.0,13.28066921187274,0.0,66.4033460593637,1.5719260938423274,1,0,0,0,0,0,0,0,0,0,0,0
4,0.125,0.0,0.0,0.0,0.0,0.0,1.570801588589279,0,0,0,0,0,0,0,0,0,0,0,0
5,0.125,0.0,0.0,0.0,0.0,0.0,1.5705347219675179,0,1,0,0,0,0,0,0,0,0,0,0
6,0.125,0.0,0.0,5.874216648944547,0.0,23.496866595778187,1.5709908480504937,1,0,0,0,0,0,0,0,0,0,0,0
7,0.125,0.0014010035022318235,1.9099913667075592,5.3513644536657425,0.0,36.32225376569133,1.5706877278567999,1,1,0,0,0,0,0,0,0,0,0,0
8,0.125,0.0,0.0,0.0,0.0,6.9435875198608255,1.5705816623418514,0,1,0,0,0,0,0,0,0,0,0,0
9,0.125,0.0,0.0,0.0,0.0,0.0,1.5709026532293604,0,0,0,0,0,0,0,0,0,0,0,0
10,0.125,0.0,0.0,0.0,0.0,0.0,1.5707675213323542,0,1,0,0,0,0,0,0,0,0,0,0
11,0.125,0.0,0.0,14.55995597608521,0.0,58.23982390434084,1.5713111736837397,1,0,0,0,0,0,0,0,0,0,0,0
12,0.125,0.0,0.0,13.266174133873099,0.0,66.3308706693655,1.5709845199341113,1,0,0,0,0,0,0,0,0,0,0,0
13,0.125,0.0,0.0,5.2897950441665,0.0,26.448975220832498,1.570924481999852,1,0,0,0,0,0,0,0,0,0,0,0
14,0.125,0.0017083355769411668,1.910148489323135,12.0495441694655,0.0,69.81321252514377,1.5705585281817833,1,1,0,0,0,0,0,0,0,0,0,0
15,0.125,0.0,0.0,0.0,0.0,0.0,1.5707694809131028,0,1,0,0,0,0,0,0,0,0,0,0
16,0.125,0.0,0.0,14.013733399889148,0.0,42.04120019966744,1.571278429578732,1,0,0,0,0,0,0,0,0,0,0,0
17,0.125,0.0,0.0,0.0,0.0,0.0,1.570483012692562,0,1,0,0,0,0,0,0,0,0,0,0
18,0.125,0.0,0.0,12.263447530667653,0.0,61.31723765333827,1.5718488403628237,1,0,0,0,0,0,0,0,0,0,0,0
19,0.125,0.0,0.0,13.311918512873387,0.0,66.55959256436694,1.5712668508939374,1,0,0,0,0,0,0,0,0,0,0,0
0,0.13333333333333333,0.0,0.0,11.513795738669943,0.0,69.08277443201966,1.571063109022064,1,0,0,0,0,0,0,0,0,0,0,0
1,0.13333333333333333,0.0,0.0,18.768967775623768,0.0,112.6138066537426,1.5714467340906033,1,0,0,0,0,0,0,0,0,0,0,0
2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.570631101106288,0,1,0,0,0,0,0,0,0,0,0,0
3,0.13333333333333333,0.0,0.0,13.28066921187274,0.0,79.68401527123643,1.5714636990402684,1,0,0,0,0,0,0,0,0,0,0,0
4,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.570800227131032,0,0,0,0,0,0,0,0,0,0,0,0
5,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.5706017565295942,0,1,0,0,0,0,0,0,0,0,0,0
6,0.13333333333333333,0.0,0.0,5.874216648944547,0.0,29.371083244722733,1.570915305183203,1,0,0,0,0,0,0,0,0,0,0,0
7,0.13333333333333333,0.0012629243735382545,1.9099497119449351,5.3513644536657425,0.0,43.58483085567555,1.570721983535916,1,1,0,0,0,0,0,0,0,0,0,0
8,0.13333333333333333,0.0,0.0,0.0,0.0,6.9435875198608255,1.5706721794519594,0,1,0,0,0,0,0,0,0,0,0,0
9,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.5708550902423064,0,0,0,0,0,0,0,0,0,0,0,0
10,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.570769562654162,0,1,0,0,0,0,0,0,0,0,0,0
11,0.13333333333333333,0.0,0.0,14.55995597608521,0.0,72.79977988042604,1.571153738172479,1,0,0,0,0,0,0,0,0,0,0,0
12,0.13333333333333333,0.0,0.0,13.266174133873099,0.0,79.59704480323859,1.5709198785469536,1,0,0,0,0,0,0,0,0,0,0,0
13,0.13333333333333333,0.0,0.0,5.2897950441665,0.0,31.738770264998998,1.5708759614853982,1,0,0,0,0,0,0,0,0,0,0,0
14,0.13333333333333333,0.0016773074261671184,1.9100353763827935,12.0495441694655,0.0,83.77446937841823,1.570651537188474,1,1,0,0,0,0,0,0,0,0,0,0
15,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.5707796138415893,0,1,0,0,0,0,0,0,0,0,0,0
16,0.13333333333333333,0.0,0.0,14.013733399889148,0.0,56.05493359955659,1.571128715503399,1,0,0,0,0,0,0,0,0,0,0,0
17,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.5705941913405506,0,1,0,0,0,0,0,0,0,0,0,0
18,0.13333333333333333,0.0,0.0,12.263447530667653,0.0,73.58068518400592,1.5714271859898126,1,0,0,0,0,0,0,0,0,0,0,0
19,0.13333333333333333,0.0,0.0,13.311918512873387,0.0,79.87151107724033,1.571099000823429,1,0,0,0,0,0,0,0,0,0,0,0
0,0.14166666666666666,0.0,0.0,11.513795738669943,0.0,80.5965701706896,1.570963697631643,1,0,0,0,0,0,0,0,0,0,0,0
1,0.14166666666666666,0.0,0.0,18.768967775623768,0.0,131.38277442936638,1.5711185524317066,1,0,0,0,0,0,0,0,0,0,0,0
2,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,1.5706831426072247,0,1,0,0,0,0,0,0,0,0,0,0
3,0.14166666666666666,0.0,0.0,13.28066921187274,0.0,92.96468448310917,1.571082449868971,1,0,0,0,0,0,0,0,0,0,0,0
4,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,1.570799042057419,0,0,0,0,0,0,0,0,0,0,0,0
5,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,1.5706598615125347,0,1,0,0,0,0,0,0,0,0,0,0
6,0.14166666666666666,0.0,0.0,5.874216648944547,0.0,35.24529989366728,1.5708531388286007,1,0,0,0,0,0,0,0,0,0,0,0
7,0.14166666666666666,0.0010497444877533013,1.9099120432029701,5.3513644536657425,0.0,50.84715709703202,1.5707529625128314,1,1,0,0,0,0,0,0,0,0,0,0
8,0.14166666666666666,0.0,0.0,0.0,0.0,6.9435875198608255,1.5707399150297303,0,1,0,0,0,0,0,0,0,0,0,0
9,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,1.5708152351962095,0,0,0,0,0,0,0,0,0,0,0,0
10,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,1.5707720636352684,0,1,0,0,0,0,0,0,0,0,0,0
11,0.14166666666666666,0.0,0.0,14.55995597608521,0.0,87.35973585651125,1.571018773565364,1,0,0,0,0,0,0,0,0,0,0,0
12,0.14166666666666666,0.0,0.0,13.266174133873099,0.0,92.86321893711168,1.570864820591292,1,0,0,0,0,0,0,0,0,0,0,0
13,0.14166666666666666,0.0,0.0,5.2897950441665,0.0,37.0285653091655,1.5708349090615086,1,0,0,0,0,0,0,0,0,0,0,0
14,0.14166666666666666,0.0017687218557824735,1.909938349764059,12.0495441694655,0.0,97.73572061950358,1.570731327726154,1,1,0,0,0,0,0,0,0,0,0,0
15,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,1.5707883759047703,0,1,0,0,0,0,0,0,0,0,0,0
16,0.14166666666666666,0.0,0.0,14.013733399889148,0.0,70.06866699944574,1.571000509310894,1,0,0,0,0,0,0,0,0,0,0,0
17,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,1.5706939530662332,0,1,0,0,0,0,0,0,0,0,0,0
18,0.14166666666666666,0.0,0.0,12.263447530667653,0.0,85.84413271467356,1.5710793942414527,1,0,0,0,0,0,0,0,0,0,0,0
19,0.14166666666666666,0.0,0.0,13.311918512873387,0.0,93.18342959011372,1.5709477854025067,1,0,0,0,0,0,0,0,0,0,0,0
0,0.15,0.0,0.0,11.513795738669943,0.0,92.11036590935954,1.5710939972658717,1,0,0,0,0,0,0,0,0,0,0,0
1,0.15,0.0,0.0,18.768967775623768,0.0,150.15174220499014,1.5714114085169602,1,0,0,0,0,0,0,0,0,0,0,0
2,0.15,0.0,0.0,0.0,0.0,0.0,1.5706122177162765,0,1,0,0,0,0,0,0,0,0,0,0
3,0.15,0.0,0.0,13.28066921187274,0.0,106.2453536949819,1.5713816280192543,1,0,0,0,0,0,0,0,0,0,0,0
4,0.15,0.0,0.0,0.0,0.0,0.0,1.5707974690980497,0,0,0,0,0,0,0,0,0,0,0,0
5,0.15,0.0,0.0,0.0,0.0,0.0,1.5705806113129726,0,1,0,0,0,0,0,0,0,0,0,0
6,0.15,0.0,0.0,5.874216648944547,0.0,41.11951654261183,1.5709017454046406,1,0,0,0,0,0,0,0,0,0,0,0
7,0.15,0.0009934808094644865,1.9099592474655551,5.3513644536657425,0.0,58.10947427897278,1.570714141666053,1,1,0,0,0,0,0,0,0,0,0,0
8,0.15,0.0,0.0,0.0,0.0,6.9435875198608255,1.5706778181580605,0,1,0,0,0,0,0,0,0,0,0,0
9,0.15,0.0,0.0,0.0,0.0,0.0,1.570846722478839,0,0,0,0,0,0,0,0,0,0,0,0
10,0.15,0.0,0.0,0.0,0.0,0.0,1.5707735926757618,0,1,0,0,0,0,0,0,0,0,0,0
11,0.15,0.0,0.0,14.55995597608521,0.0,101.91969183259646,1.5711936550708936,1,0,0,0,0,0,0,0,0,0,0,0
12,0.15,0.0,0.0,13.266174133873099,0.0,106.12939307098478,1.5709336379153884,1,0,0,0,0,0,0,0,0,0,0,0
13,0.15,0.0,0.0,5.2897950441665,0.0,42.318360353332,1.5708689455629437,1,0,0,0,0,0,0,0,0,0,0,0
14,0.15,0.002078791300919036,1.910014233546291,12.0495441694655,0.0,111.6973578138163,1.5706689234613456,1,1,0,0,0,0,0,0,0,0,0,0
15,0.15,0.0,0.0,0.0,0.0,0.0,1.5707784089196675,0,1,0,0,0,0,0,0,0,0,0,0
16,0.15,0.0,0.0,14.013733399889148,0.0,84.08240039933489,1.5711673010108629,1,0,0,0,0,0,0,0,0,0,0,0
17,0.15,0.0,0.0,0.0,0.0,0.0,1.5706206278787556,0,1,0,0,0,0,0,0,0,0,0,0
18,0.15,0.0,0.0,12.263447530667653,0.0,98.10758024534121,1.571352690759791,1,0,0,0,0,0,0,0,0,0,0,0
19,0.15,0.0,0.0,13.311918512873387,0.0,106.49534810298711,1.571093562976163,1,0,0,0,0,0,0,0,0,0,0,0
0,0.15833333333333333,0.0,0.0,11.988458274865485,0.0,104.09882418422502,1.5711628375416657,1,0,0,0,0,0,0,0,0,0,0,0
1,0.15833333333333333,0.0,0.0,19.090152776579664,0.0,169.2418949815698,1.5716036672250304,1,0,0,0,0,0,0,0,0,0,0,0
2,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,1.570574373339708,0,1,0,0,0,0,0,0,0,0,0,0
3,0.15833333333333333,0.0,0.0,13.015366569124105,0.0,119.260720264106,1.5715864237202815,1,0,0,0,0,0,0,0,0,0,0,0
4,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,1.5707946103975068,0,1,0,0,0,0,0,0,0,0,0,0
5,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,1.570538611479395,0,1,0,0,0,0,0,0,0,0,0,0
6,0.15833333333333333,0.0,0.0,6.095219560935651,0.0,47.21473610354748,1.5709347695709308,1,0,0,0,0,0,0,0,0,0,0,0
7,0.15833333333333333,0.0009553219752653774,1.9099876045996012,6.5150598372634,0.0,66.53547704281105,1.570690821644836,1,1,0,0,0,0,0,0,0,0,0,0
8,0.15833333333333333,0.0,0.0,0.0,0.0,6.9435875198608255,1.5706366788938948,0,1,0,0,0,0,0,0,0,0,0,0
9,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,1.570868405294487,0,0,0,0,0,0,0,0,0,0,0,0
10,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,1.5707758714517681,0,1,0,0,0,0,0,0,0,0,0,0
11,0.15833333333333333,0.0,0.0,14.52934619172959,0.0,116.44903802432604,1.5712862232646436,1,0,0,0,0,0,0,0,0,0,0,0
12,0.15833333333333333,0.0,0.0,13.021526152333243,0.0,119.15091922331801,1.5709699985136232,1,0,0,0,0,0,0,0,0,0,0,0
13,0.15833333333333333,0.0,0.0,6.195090799051318,0.0,48.51345115238331,1.5708893321022777,1,0,0,0,0,0,0,0,0,0,0,0
14,0.15833333333333333,0.002230565213954705,1.9100680327937827,12.145464028914583,0.0,125.75512044073862,1.570624683777371,1,1,0,0,0,0,0,0,0,0,0,0
15,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,1.570770877091404,0,1,0,0,0,0,0,0,0,0,0,0
16,0.15833333333333333,0.0,0.0,14.223702373396607,0.0,98.30610277273149,1.5712555584637027,1,0,0,0,0,0,0,0,0,0,0,0
17,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,1.5705696639875306,0,1,0,0,0,0,0,0,0,0,0,0
18,0.15833333333333333,0.0,0.0,12.513363870989158,0.0,110.62094411633036,1.5715391019735399,1,0,0,0,0,0,0,0,0,0,0,0
19,0.15833333333333333,0.0,0.0,12.792771876419245,0.0,119.28811997940636,1.571186546528682,1,0,0,0,0,0,0,0,0,0,0,0
0,0.16666666666666666,0.0,0.0,11.988458274865485,0.0,116.0872824590905,1.5709863180209718,1,0,0,0,0,0,0,0,0,0,0,0
1,0.16666666666666666,0.0,0.0,19.090152776579664,0.0,188.33204775814946,1.5712846623099428,1,0,0,0,0,0,0,0,0,0,0,0
2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.570669817881959,0,1,0,0,0,0,0,0,0,0,0,0
3,0.16666666666666666,0.0,0.0,13.015366569124105,0.0,132.2760868332301,1.571308241092326,1,0,0,0,0,0,0,0,0,0,0,0
4,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.5707922403365369,0,1,0,0,0,0,0,0,0,0,0,0
5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.5706455930422125,0,1,0,0,0,0,0,0,0,0,0,0
6,0.16666666666666666,0.0,0.0,6.095219560935651,0.0,53.309955664483134,1.57088925097606,1,0,0,0,0,0,0,0,0,0,0,0
7,0.16666666666666666,0.0007655241863755435,1.9099280682598414,6.5150598372634,0.0,74.96123047252067,1.5707397832701293,1,1,0,0,0,0,0,0,0,0,0,0
8,0.16666666666666666,0.0,0.0,0.0,0.0,6.9435875198608255,1.5706975341407445,0,1,0,0,0,0,0,0,0,0,0,0
9,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.57083912767727,0,0,0,0,0,0,0,0,0,0,0,0
10,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.5707797175785179,0,1,0,0,0,0,0,0,0,0,0,0
11,0.16666666666666666,0.0,0.0,14.52934619172959,0.0,130.97838421605564,1.5710473953169362,1,0,0,0,0,0,0,0,0,0,0,0
12,0.16666666666666666,0.0,0.0,13.021526152333243,0.0,132.17244537565125,1.5708749598688092,1,0,0,0,0,0,0,0,0,0,0,0
13,0.16666666666666666,0.0,0.0,6.195090799051318,0.0,54.708541951434626,1.5708482139952242,1,0,0,0,0,0,0,0,0,0,0,0
14,0.16666666666666666,0.0021743016682265193,1.9099970759936165,12.145464028914583,0.0,139.81275584731506,1.5706830328205312,1,1,0,0,0,0,0,0,0,0,0,0
15,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.570779491949141,0,1,0,0,0,0,0,0,0,0,0,0
16,0.16666666666666666,0.0,0.0,14.223702373396607,0.0,112.5298051461281,1.571028939054535,1,0,0,0,0,0,0,0,0,0,0,0
17,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.5706386437012314,0,1,0,0,0,0,0,0,0,0,0,0
18,0.16666666666666666,0.0,0.0,12.513363870989158,0.0,123.13430798731952,1.5712837068858092,1,0,0,0,0,0,0,0,0,0,0,0
19,0.16666666666666666,0.0,0.0,12.792771876419245,0.0,132.0808918558256,1.5710358401579254,1,0,0,0,0,0,0,0,0,0,0,0
0,0.175,0.0,0.0,11.988458274865485,0.0,128.075740733956,1.5708563171394037,1,0,0,0,0,0,0,0,0,0,0,0
1,0.175,0.0,0.0,19.090152776579664,0.0,207.42220053472911,1.571033241633102,1,0,0,0,0,0,0,0,0,0,0,0
2,0.175,0.0,0.0,0.0,0.0,0.0,1.570740808931531,0,1,0,0,0,0,0,0,0,0,0,0
3,0.175,0.0,0.0,13.015366569124105,0.0,145.2914534023542,1.5711045501635763,1,0,0,0,0,0,0,0,0,0,0,0
4,0.175,0.0,0.0,0.0,0.0,0.0,1.5707905230716162,0,1,0,0,0,0,0,0,0,0,0,0
5,0.175,0.0,0.0,0.0,0.0,0.0,1.5707250513007918,0,1,0,0,0,0,0,0,0,0,0,0
6,0.175,0.0,0.0,6.095219560935651,0.0,59.40517522541879,1.5708558879022494,1,0,0,0,0,0,0,0,0,0,0,0
7,0.175,0.000491558577197182,1.9098791089756133,6.5150598372634,0.0,83.38666097733687,1.5707800488006207,1,1,0,0,0,0,0,0,0,0,0,0
8,0.175,0.0,0.0,0.0,0.0,6.9435875198608255,1.5707495979055675,0,1,0,0,0,0,0,0,0,0,0,0
9,0.175,0.0,0.0,0.0,0.0,0.0,1.570815117668955,0,0,0,0,0,0,0,0,0,0,0,0
10,0.175,0.0,0.0,0.0,0.0,0.0,1.570782725310946,0,1,0,0,0,0,0,0,0,0,0,0
11,0.175,0.0,0.0,14.52934619172959,0.0,145.50773040778523,1.5708713244154444,1,0,0,0,0,0,0,0,0,0,0,0
12,0.175,0.0,0.0,13.021526152333243,0.0,145.1939715279845,1.570805259422039,1,0,0,0,0,0,0,0,0,0,0,0
13,0.175,0.0,0.0,6.195090799051318,0.0,60.90363275048594,1.5708187857427045,1,0,0,0,0,0,0,0,0,0,0,0
14,0.175,0.002345281644760888,1.9099377740032797,12.145464028914583,0.0,153.8705029318777,1.5707318012313676,1,1,0,0,0,0,0,0,0,0,0,0
15,0.175,0.0,0.0,0.0,0.0,0.0,1.570785779796887,0,1,0,0,0,0,0,0,0,0,0,0
16,0.175,0.0,0.0,14.223702373396607,0.0,126.7535075195247,1.5708620773753341,1,0,0,0,0,0,0,0,0,0,0,0
17,0.175,0.0,0.0,0.0,0.0,0.0,1.5706988237706259,0,1,0,0,0,0,0,0,0,0,0,0
18,0.175,0.0,0.0,12.513363870989158,0.0,135.64767185830868,1.571096387858199,1,0,0,0,0,0,0,0,0,0,0,0
19,0.175,0.0,0.0,12.792771876419245,0.0,144.87366373224484,1.570917877154425,1,0,0,0,0,0,0,0,0,0,0,0
0,0.18333333333333332,0.0,0.0,11.988458274865485,0.0,140.06419900882148,1.570950337311857,1,0,0,0,0,0,0,0,0,0,0,0
1,0.18333333333333332,0.0,0.0,19.090152776579664,0.0,226.51235331130877,1.5712854216091252,1,0,0,0,0,0,0,0,0,0,0,0
2,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.570687257949859,0,1,0,0,0,0,0,0,0,0,0,0
3,0.18333333333333332,0.0,0.0,13.015366569124105,0.0,158.3068199714783,1.5713607556601283,1,0,0,0,0,0,0,0,0,0,0,0
4,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.5707901534954054,0,1,0,0,0,0,0,0,0,0,0,0
5,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.5706650011516172,0,1,0,0,0,0,0,0,0,0,0,0
6,0.18333333333333332,0.0,0.0,6.095219560935651,0.0,65.50039478635443,1.570895799499087,1,0,0,0,0,0,0,0,0,0,0,0
7,0.18333333333333332,0.0004113908204859129,1.9099148372488894,6.5150598372634,0.0,91.81204704266965,1.570750664632413,1,1,0,0,0,0,0,0,0,0,0,0
8,0.18333333333333332,0.0,0.0,0.0,0.0,6.9435875198608255,1.5706999389482357,0,1,0,0,0,0,0,0,0,0,0,0
9,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.5708402983858605,0,0,0,0,0,0,0,0,0,0,0,0
10,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.5707764968667008,0,1,0,0,0,0,0,0,0,0,0,0
11,0.18333333333333332,0.0,0.0,14.52934619172959,0.0,160.03707659951482,1.5709965406011928,1,0,0,0,0,0,0,0,0,0,0,0
12,0.18333333333333332,0.0,0.0,13.021526152333243,0.0,158.21549768031775,1.5708524735036071,1,0,0,0,0,0,0,0,0,0,0,0
13,0.18333333333333332,0.0,0.0,6.195090799051318,0.0,67.09872354953725,1.5708465700149647,1,0,0,0,0,0,0,0,0,0,0,0
14,0.18333333333333332,0.0028955741189502504,1.910005874237116,12.145464028914583,0.0,167.92886840914835,1.5706757976324253,1,1,0,0,0,0,0,0,0,0,0,0
15,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.5707772013761052,0,1,0,0,0,0,0,0,0,0,0,0
16,0.18333333333333332,0.0,0.0,14.223702373396607,0.0,140.9772098929213,1.5709814952290972,1,0,0,0,0,0,0,0,0,0,0,0
17,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,1.5706261431989517,0,1,0,0,0,0,0,0,0,0,0,0
18,0.18333333333333332,0.0,0.0,12.513363870989158,0.0,148.16103572929785,1.5713296774312526,1,0,0,0,0,0,0,0,0,0,0,0
19,0.18333333333333332,0.0,0.0,12.792771876419245,0.0,157.66643560866407,1.5710346971783018,1,0,0,0,0,0,0,0,0,0,0,0
0,0.19166666666666668,0.0,0.0,11.988458274865485,0.0,152.05265728368695,1.5710240891481582,1,0,0,0,0,0,0,0,0,0,0,0
1,0.19166666666666668,0.0,0.0,19.090152776579664,0.0,245.60250608788843,1.57144472368647,1,0,0,0,0,0,0,0,0,0,0,0
2,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,1.5706446051199643,0,1,0,0,0,0,0,0,0,0,0,0
3,0.19166666666666668,0.0,0.0,13.015366569124105,0.0,171.3221865406024,1.5715284174086237,1,0,0,0,0,0,0,0,0,0,0,0
4,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,1.5707903354922097,0,1,0,0,0,0,0,0,0,0,0,0
5,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,1.5706172728588426,0,1,0,0,0,0,0,0,0,0,0,0
6,0.19166666666666668,0.0,0.0,6.095219560935651,0.0,71.59561434729008,1.5709213514128242,1,0,0,0,0,0,0,0,0,0,0,0
7,0.19166666666666668,0.0003605738974252759,1.9099441161322281,6.5150598372634,0.0,100.2374115699627,1.5707265854852404,1,1,0,0,0,0,0,0,0,0,0,0
8,0.19166666666666668,0.0,0.0,0.0,0.0,6.9435875198608255,1.5706624521226378,0,1,0,0,0,0,0,0,0,0,0,0
9,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,1.5708547106566133,0,0,0,0,0,0,0,0,0,0,0,0
