ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[ 0.22711133 -0.04431632  0.17384579],[-0.35076868  0.30726798 -0.05591308],[2.03683771 2.06088788 0.73119476],[7.84507755 7.84891581 1.19811256],[0.42476409 0.56660144 0.49547001 0.5255642 ],[4.  4.  0.  0.8],[0.75145777 0.06755295 0.12635258],[-0.54635064  0.6859455   0.01340867],[-3.76720908 -3.30152981 -2.49992277],[ 3.15231888 -1.69002005  0.51632709],[0.27716105 0.37851534 0.33470968],[-0.3580455   0.30643687 -0.06427881],[-1.59939603 -1.59687028 -1.95414885],[2.02215139 2.00686905 1.12053722],3.061408707273989,0.6011586962611535
[0.75145777 0.06755295 0.12635258],[ 0.19558196 -0.37867752 -0.06932175],[-2.13596491 -1.67127058  0.71420342],[11.08807464  6.25550166  1.26037781],[0.46076136 0.51231751 0.50717086 0.51590162],[-5.  -2.   0.   0.8],[ 0.22711133 -0.04431632  0.17384579],[ 0.54635064 -0.6859455  -0.01340867],[ 3.63394903  3.65830078 -2.18009794],[-3.13157726  1.56805345  0.8912396 ],[0.27716105 0.37851534 0.33470968],[ 0.18830514 -0.37950863 -0.07768748],[ 1.60867309  1.50491191 -1.74658459],[-1.3655019   3.62891076 -0.52511778],3.912714843037563,0.619543622450413
[-0.67741706  0.44318918 -0.44230135],[ 0.18976648 -0.22668749 -0.03609248],[-2.03762315 -1.95987758  0.75531037],[3.05116852 3.14280104 1.25523971],[0.11936008 0.25225085 0.22654892 0.24776476],[-3.  -3.   0.   0.8],[0.80064535 0.86386979 0.22258153],[ 0.53448264 -0.54056018  0.02026515],[ 3.85115549  3.95324523 -1.64836107],[ 4.50504299  4.59829052 -2.00635191],[-0.26364617 -0.0175565   0.01391369],[ 0.195003   -0.21846918 -0.0342204 ],[ 1.72712673  1.77103719 -1.60242897],[-2.93509915 -3.12363047  0.95131951],4.390544741936812,0.6073650399127859
[0.80064535 0.86386979 0.22258153],[-0.34471616  0.31387269 -0.05635764],[2.05996758 2.08810605 0.77012661],[7.86243226 7.86646537 1.19300958],[0.22519995 0.24956193 0.2192315  0.23617404],[4.  4.  0.  0.8],[0.85672722 0.38437097 0.26715608],[-0.54662005  0.69012199  0.01010466],[-3.81176733 -3.33683774 -2.53029281],[ 3.11248646 -1.72076166  0.52700325],[0.10429163 0.18536389 0.12652685],[-0.35326529  0.31094662 -0.06638647],[-1.58425072 -1.60413665 -2.04580151],[2.00180668 1.9928505  1.11414476],3.0364455611834678,0.5967385899774921
[0.85672722 0.38437097 0.26715608],[ 0.20190389 -0.3762493  -0.0664623 ],[-2.17137936 -1.67512321  0.75442086],[11.06910777  6.24181926  1.25690227],[0.23701971 0.2074547  0.20527993 0.23265744],[-5.  -2.   0.   0.8],[0.80064535 0.86386979 0.22258153],[ 0.54662005 -0.69012199 -0.01010466],[ 3.69999755  3.6642078  -2.22486792],[-3.09960893  1.61128109  0.8500134 ],[0.10429163 0.18536389 0.12652685],[ 0.19335477 -0.37917537 -0.07649113],[ 1.61835739  1.47545893 -1.84465591],[-1.33830212  3.64166829 -0.56254732],3.9203647728378495,0.6155693948959018
[-0.25744463  0.91806246 -0.18965567],[ 0.18670062 -0.21967424 -0.03712945],[-2.05554547 -1.98131813  0.70138534],[3.03326351 3.12616752 1.25417064],[0.28460229 0.38867211 0.41064208 0.39330629],[-3.  -3.   0.   0.8],[0.7070284  0.82839765 0.1626896 ],[ 0.52546802 -0.54096152  0.02031865],[ 3.89263236  4.01683567 -1.61800169],[ 4.5399842   4.64799127 -1.97911775],[-0.12959988  0.31616311  0.06329185],[ 0.19329272 -0.2133365  -0.03549283],[ 1.77093315  1.81926933 -1.49962692],[-2.91716885 -3.11697947  0.91515633],4.366113396039817,0.6060130939326545
[0.7070284  0.82839765 0.1626896 ],[-0.3387674   0.32128728 -0.0574481 ],[2.08244194 2.11526057 0.7256374 ],[7.87987964 7.88411408 1.18751339],[0.22435234 0.11840895 0.15219082 0.14386813],[4.  4.  0.  0.8],[0.50314603 0.31338478 0.21560185],[-0.54480516  0.69511973  0.0063072 ],[-3.84959691 -3.37517271 -2.56898394],[ 3.07250733 -1.75042711  0.54064172],[-0.42224953 -0.23172544 -0.15655344],[-0.34511743  0.31942605 -0.06666496],[-1.61862708 -1.66715329 -1.9855283 ],[1.97945743 1.97934421 1.10989048],3.0112974165985293,0.5944277276239285
[0.50314603 0.31338478 0.21560185],[ 0.20603776 -0.37383244 -0.06375529],[-2.20620367 -1.6818463   0.7065617 ],[11.05003472  6.22808999  1.25301765],[0.22254127 0.10602864 0.10061723 0.17132569],[-5.  -2.   0.   0.8],[0.7070284  0.82839765 0.1626896 ],[ 0.54480516 -0.69511973 -0.0063072 ],[ 3.76609024  3.67865297 -2.25719788],[-3.06735426  1.65177014  0.81214722],[-0.42224953 -0.23172544 -0.15655344],[ 0.19968773 -0.37569368 -0.07297215],[ 1.69160275  1.48547303 -1.77955816],[-1.31117893  3.65529421 -0.59129556],3.928103408541469,0.6137279081601509
[0.28125559 1.24987958 0.2643502 ],[ 0.18755579 -0.21012755 -0.0340081 ],[-2.08242908 -1.99179534  0.71365985],[3.01519543 3.10940517 1.25314563],[0.50270622 0.50446358 0.54257068 0.53201518],[-3.  -3.   0.   0.8],[0.23670333 0.17479885 0.03388251],[ 0.52324264 -0.53482438  0.0240197 ],[ 3.95184893  4.03637092 -1.64999763],[ 4.59774885  4.67225802 -1.9593446 ],[0.01705559 0.56505113 0.01221182],[ 0.19433863 -0.20832555 -0.03251314],[ 1.81961789  1.83108601 -1.46256733],[-2.91263606 -3.09534667  0.88516157],4.341443402094029,0.6031318488096495
[0.23670333 0.17479885 0.03388251],[-0.33568685  0.32469683 -0.0580278 ],[2.1065983  2.1414013  0.68860957],[7.89739363 7.90182986 1.18154157],[0.45405794 0.31379376 0.38755079 0.3462176 ],[4.  4.  0.  0.8],[-0.32624024  0.06376176  0.07488616],[-0.54091962  0.69753474  0.00441704],[-3.89279712 -3.41478307 -2.60345454],[ 3.03609677 -1.77904041  0.53671352],[-0.72685129 -0.4644154  -0.30725807],[-0.3361503   0.32667026 -0.06476625],[-1.6583431  -1.72088471 -1.93316345],[1.95936106 1.96388209 1.10458774],2.9859743338214626,0.5918192240749165
[-0.32624024  0.06376176  0.07488616],[ 0.20523277 -0.37283791 -0.06244484],[-2.23792578 -1.69490265  0.6669105 ],[11.0308814   6.21432317  1.24866372],[0.50162171 0.34198054 0.33720049 0.45007432],[-5.  -2.   0.   0.8],[0.23670333 0.17479885 0.03388251],[ 0.54091962 -0.69753474 -0.00441704],[ 3.8231078   3.71390632 -2.27669386],[-3.03504376  1.68466985  0.78824277],[-0.72685129 -0.4644154  -0.30725807],[ 0.20476931 -0.37086448 -0.06918329],[ 1.75313785  1.51099846 -1.7189409 ],[-1.28811634  3.67090529 -0.59709332],3.935900121542381,0.6114557848347927
[0.26569179 0.87640425 0.41592236],[ 0.18899155 -0.20240644 -0.02882241],[-2.11269828 -1.99651175  0.74877418],[2.9968845  3.09244405 1.25254486],[0.34974865 0.25930411 0.30175089 0.27564393],[-3.  -3.   0.   0.8],[-0.39049142 -0.99277503 -0.12534885],[ 0.52628407 -0.52133492  0.02789293],[ 4.03346884  4.04428946 -1.65716781],[ 4.66409023  4.68402597 -1.95046796],[ 0.09794215  0.49389504 -0.00364515],[ 0.19508725 -0.20493468 -0.02728901],[ 1.84954292  1.80896869 -1.54682205],[-2.91355985 -3.0661432   0.86155937],4.316520557169889,0.5998297819801155
[-0.39049142 -0.99277503 -0.12534885],[-0.33729253  0.31892848 -0.05671535],[2.13462792 2.16642326 0.70946212],[7.91513439 7.91976739 1.17554088],[0.51433625 0.42944732 0.47644094 0.44036925],[4.  4.  0.  0.8],[-1.90690953 -0.25673522 -0.12739576],[-0.5297437   0.69319272  0.00685699],[-3.95731737 -3.46076996 -2.61308552],[ 3.00636693 -1.80677445  0.49521689],[-0.60463317 -0.4068341  -0.26277541],[-0.33240494  0.32444327 -0.0611058 ],[-1.67071034 -1.71726506 -2.0096722 ],[1.94671917 1.94510188 1.09115721],2.9603649959540626,0.58769625978771
[-1.90690953 -0.25673522 -0.12739576],[ 0.19245117 -0.37426424 -0.06357233],[-2.26462254 -1.72098303  0.69630498],[11.01141629  6.20040394  1.24441445],[0.54059696 0.49331951 0.49639734 0.52834879],[-5.  -2.   0.   0.8],[-0.39049142 -0.99277503 -0.12534885],[ 0.5297437  -0.69319272 -0.00685699],[ 3.86138976  3.79487131 -2.2702701 ],[-3.00297429  1.70258289  0.79452671],[-0.60463317 -0.4068341  -0.26277541],[ 0.19733876 -0.36874945 -0.06796279],[ 1.74222055  1.54575943 -1.79102878],[-1.27296411  3.6917575  -0.5523252 ],3.943928777819537,0.6071666262410242
[-0.0557072   0.29019131  0.27464904],[ 0.18849619 -0.1994899  -0.0255155 ],[-2.13619887 -2.00505349  0.70458332],[2.97848291 3.07540458 1.25171388],[0.23818431 0.13367169 0.15723939 0.12900573],[-3.  -3.   0.   0.8],[-0.48723135 -1.43067993 -0.17106102],[ 0.52942893 -0.50651945  0.02847789],[ 4.11329444  4.07590304 -1.60670535],[ 4.71699537  4.70469357 -1.95352089],[0.19365614 0.25062731 0.00709189],[ 0.19330905 -0.20488169 -0.0239931 ],[ 1.88293118  1.81237226 -1.54683882],[-2.90700393 -3.04165426  0.8453433 ],4.291495983867713,0.5986692390772445
[-0.48723135 -1.43067993 -0.17106102],[-0.34093275  0.30702955 -0.05399339],[2.16538961 2.19134183 0.72137012],[7.93317036 7.93799421 1.16970683],[0.2048975  0.30920714 0.26313727 0.27798487],[4.  4.  0.  0.8],[-2.27095135 -0.31434237 -0.11191824],[-0.51497863  0.6837064   0.01126084],[-4.03532931 -3.50678905 -2.6110991 ],[ 2.97981209 -1.833659    0.43072448],[-0.32472472 -0.20656115 -0.08934245],[-0.33248102  0.3148986  -0.05710022],[-1.7052719  -1.7157675  -2.06075037],[1.93907921 1.92515156 1.06978829],2.9343966513830155,0.5835941527193909
[-2.27095135 -0.31434237 -0.11191824],[ 0.17404588 -0.37667685 -0.06525423],[-2.28988108 -1.75197944  0.71294571],[10.99154056  6.18629021  1.2405148 ],[0.21250397 0.27584896 0.28794593 0.232559  ],[-5.  -2.   0.   0.8],[-0.48723135 -1.43067993 -0.17106102],[ 0.51497863 -0.6837064  -0.01126084],[ 3.89809396  3.89616255 -2.24144404],[-2.97016398  1.71541878  0.81398606],[-0.32472472 -0.20656115 -0.08934245],[ 0.18249761 -0.3688078  -0.06836106],[ 1.73596487  1.60363297 -1.83155581],[-1.25952808  3.71462971 -0.48507676],3.9522378881624314,0.6029936206221604
[-0.27245852 -0.18589332  0.0463093 ],[ 0.18641171 -0.20008511 -0.02459947],[-2.15331909 -2.01845667  0.66398918],[2.96003436 3.05832234 1.25046095],[0.45348521 0.41457219 0.40974944 0.36919188],[-3.  -3.   0.   0.8],[-0.07791926 -0.96580549 -0.11545506],[ 0.52831811 -0.49809176  0.02726595],[ 4.15771236  4.11174418 -1.62726456],[ 4.75488466  4.7372006  -1.96497072],[ 0.51019537 -0.24762784 -0.0659872 ],[ 0.18797086 -0.20420577 -0.02274867],[ 1.92146765  1.84560698 -1.45035966],[-2.89185975 -3.02353997  0.8349058 ],4.266346736883301,0.5974800488446299
[-0.07791926 -0.96580549 -0.11545506],[-0.3419064   0.29800665 -0.05186542],[2.19332635 2.21800875 0.67001759],[7.95132369 7.95634081 1.16354973],[0.10164454 0.29509212 0.23180223 0.24391115],[4.  4.  0.  0.8],[-2.08111067 -0.27742541 -0.047922  ],[-0.49856276  0.67700772  0.014363  ],[-4.10017627 -3.54861377 -2.62715571],[ 2.95027315 -1.86051115  0.38049264],[0.30342754 0.29752116 0.08095621],[-0.33492342  0.304245   -0.05528085],[-1.77815372 -1.77037141 -1.97248072],[1.92859423 1.90724272 1.04913453],2.908218318406767,0.5809519339993925
[-2.08111067 -0.27742541 -0.047922  ],[ 0.15665636 -0.37900106 -0.06622842],[-2.31671782 -1.77760638  0.6452472 ],[10.97153194  6.17212086  1.23627744],[0.12229901 0.22902263 0.2159089  0.15240469],[-5.  -2.   0.   0.8],[-0.07791926 -0.96580549 -0.11545506],[ 0.49856276 -0.67700772 -0.014363  ],[ 3.94430214  3.99193756 -2.19384762],[-2.93633579  1.73131144  0.83119242],[0.30342754 0.29752116 0.08095621],[ 0.16363934 -0.37276272 -0.06964386],[ 1.79728904  1.68012776 -1.71156559],[-1.24334914  3.73672194 -0.4217476 ],3.960666484054701,0.600944656244208
[-0.15030404 -0.5358154  -0.28344372],[ 0.18511212 -0.20383696 -0.02711398],[-2.16220988 -2.03763413  0.71675937],[2.94141736 3.04108677 1.24937567],[0.51918983 0.55172601 0.5144916  0.50512038],[-3.  -3.   0.   0.8],[ 0.79224486 -0.08624082 -0.00115166],[ 0.5225961  -0.49877246  0.02397946],[ 4.1593768   4.15456734 -1.7286917 ],[ 4.77259467  4.78271502 -1.99515931],[ 0.64172985 -0.57588662 -0.12519907],[ 0.18131243 -0.20323191 -0.02418375],[ 1.92246374  1.87211747 -1.45374678],[-2.86512944 -3.01292546  0.83591843],4.24092515516473,0.5943719845105107
[ 0.79224486 -0.08624082 -0.00115166],[-0.33748398  0.2949355  -0.05109344],[2.21798937 2.24695714 0.64359966],[7.96959101 7.97481095 1.15707713],[0.39967209 0.57696281 0.50217102 0.50387733],[4.  4.  0.  0.8],[-1.59887957 -0.107913   -0.01762604],[-0.4794553   0.67525576  0.01562055],[-4.15417866 -3.60469092 -2.63404109],[ 2.91641013 -1.88767836  0.3592237 ],[0.58896061 0.45164925 0.13239904],[-0.33548446  0.29733775 -0.05558273],[-1.8257553  -1.82552712 -1.91627659],[1.91277475 1.89350695 1.02994104],2.881814418787098,0.5777809168401787
[-1.59887957 -0.107913   -0.01762604],[ 0.14197132 -0.38032026 -0.06671399],[-2.34491739 -1.79881033  0.61501838],[10.95138557  6.15790423  1.23171292],[0.52908897 0.6191125  0.6174855  0.54159988],[-5.  -2.   0.   0.8],[ 0.79224486 -0.08624082 -0.00115166],[ 0.4794553  -0.67525576 -0.01562055],[ 3.98761538  4.0760633  -2.16189754],[-2.90274819  1.75067338  0.84084182],[0.58896061 0.45164925 0.13239904],[ 0.14397083 -0.37791801 -0.07120327],[ 1.84450749  1.73717704 -1.63773413],[-1.22523517  3.75724893 -0.36930652],3.96919488562365,0.5981291041630892
[ 0.11975452 -0.19658739 -0.37411509],[ 0.18651517 -0.20582262 -0.03090978],[-2.16896873 -2.05830302  0.7674016 ],[2.9225718  3.02364772 1.24873629],[0.20470941 0.2812708  0.25088689 0.29222856],[-3.  -3.   0.   0.8],[1.71829181 1.1372566  0.15824485],[ 0.51107421 -0.50797336  0.02190681],[ 4.16924898  4.22359656 -1.73836046],[ 4.78600436  4.83150313 -2.03021647],[ 0.45304733 -0.39295427 -0.10861481],[ 0.17856133 -0.2015213  -0.0269919 ],[ 1.89734961  1.87877255 -1.56415903],[-2.83497641 -3.00455539  0.83900974],4.215255824743005,0.591293960363484
[1.71829181 1.1372566  0.15824485],[-0.32455904  0.30215074 -0.05281658],[2.23751474 2.28028589 0.71399956],[7.98819599 7.99365137 1.15098943],[0.49440219 0.535419   0.53644822 0.56514623],[4.  4.  0.  0.8],[-0.17820404  0.06043185 -0.03047173],[-0.46199754  0.68239716  0.0139803 ],[-4.19992737 -3.69824535 -2.59043814],[ 2.87560708 -1.91539998  0.38623842],[0.44639134 0.37327796 0.08776341],[-0.32662607  0.301235   -0.05814194],[-1.79198786 -1.84146243 -2.03708572],[1.88820858 1.88686141 1.01258006],2.854977408067048,0.572647417711688
[-0.17820404  0.06043185 -0.03047173],[ 0.13743851 -0.38024643 -0.06679688],[-2.37434674 -1.81318517  0.74572924],[10.93065771  6.14350108  1.22790619],[0.58758292 0.6589782  0.64574764 0.56402673],[-5.  -2.   0.   0.8],[1.71829181 1.1372566  0.15824485],[ 0.46199754 -0.68239716 -0.0139803 ],[ 4.0074123   4.12662166 -2.22225532],[-2.86941719  1.77985155  0.82802582],[0.44639134 0.37327796 0.08776341],[ 0.13537147 -0.38116217 -0.07212223],[ 1.80070782  1.7355516  -1.81585419],[-1.20584612  3.77385869 -0.3582974 ],3.977995893941413,0.5920832095854052
[ 0.23052076  0.23950719 -0.23825941],[ 0.18865273 -0.20422577 -0.03298184],[-2.18095042 -2.07610398  0.72263412],[2.90365465 3.00614674 1.24778536],[0.0990914  0.17725444 0.16355768 0.20672085],[-3.  -3.   0.   0.8],[1.3096247  1.1117651  0.35918457],[ 0.50087394 -0.51736914  0.02041599],[ 4.21340039  4.29315083 -1.65967995],[ 4.81229211  4.8740041  -2.05173473],[ 0.19632253 -0.1235905  -0.02236641],[ 0.17837466 -0.19813978 -0.02859788],[ 1.90517978  1.89668632 -1.5727889 ],[-2.81106244 -2.9923081   0.83425768],4.189506617098983,0.5903396618754735
[1.3096247  1.1117651  0.35918457],[-0.31222121  0.31314337 -0.05339782],[2.25921649 2.30809213 0.76918273],[8.00716612 8.01287898 1.14536576],[0.40628841 0.21861449 0.30439812 0.30751547],[4.  4.  0.  0.8],[ 0.82839079 -0.09124388 -0.16944899],[-0.45604926  0.69350699  0.01480843],[-4.24140108 -3.76341633 -2.5738482 ],[ 2.8282442  -1.94990481  0.42078235],[0.11795637 0.15698663 0.01151457],[-0.31628154  0.31024294 -0.05903363],[-1.76482737 -1.85925264 -2.13566654],[1.86443084 1.8750108  1.00201587],2.8276852100584486,0.5679911071954844
[ 0.82839079 -0.09124388 -0.16944899],[ 0.14382805 -0.38036363 -0.06820626],[-2.40138477 -1.82113165  0.84525554],[10.90932263  6.1289176   1.22492011],[0.2648174  0.25200606 0.2695318  0.24708977],[-5.  -2.   0.   0.8],[1.3096247  1.1117651  0.35918457],[ 0.45604926 -0.69350699 -0.01480843],[ 4.02789457  4.1488629  -2.31094832],[-2.83722973  1.81474323  0.79686026],[0.11795637 0.15698663 0.01151457],[ 0.13976773 -0.38326405 -0.07384207],[ 1.77017138  1.71628804 -1.96776739],[-1.19103599  3.78522258 -0.38764847],3.987072616309552,0.5869883992119367
[ 0.30710095  0.6167556  -0.02671254],[ 0.19099068 -0.19992588 -0.03299912],[-2.19784391 -2.09053056  0.67709759],[2.88469432 2.98860848 1.2463889 ],[0.33390389 0.37927639 0.41198591 0.40421541],[-3.  -3.   0.   0.8],[0.28258368 0.17194946 0.19945899],[ 0.49867157 -0.51664264  0.01932599],[ 4.26173264  4.33104709 -1.65161608],[ 4.85212429  4.90845435 -2.06149076],[-0.08670848 -0.04684989  0.05070386],[ 0.1808412  -0.19372714 -0.02892762],[ 1.94225915  1.92324366 -1.49562851],[-2.7939038  -2.97526308  0.82342382],4.1636661279099885,0.589205904256364
[0.28258368 0.17194946 0.19945899],[-0.30768089  0.31671676 -0.05232511],[2.28604201 2.32976167 0.73997253],[8.02628797 8.0322555  1.13953448],[0.28784289 0.10619253 0.1644749  0.17304908],[4.  4.  0.  0.8],[ 0.78611268 -0.18811108 -0.14462172],[-0.45888641  0.69835359  0.01751057],[-4.28993772 -3.79142998 -2.59595378],[ 2.78526157 -1.9853802   0.41759842],[-0.52609917 -0.39998287 -0.19293156],[-0.30844849  0.31618386 -0.05655038],[-1.81643945 -1.91227899 -2.06016593],[1.84631411 1.85608487 0.99341027],2.8001412108406183,0.5653160165298846
[ 0.78611268 -0.18811108 -0.14462172],[ 0.15120552 -0.38163683 -0.06983569],[-2.42740741 -1.82897221  0.81619603],[10.8878412   6.11429335  1.22162774],[0.13553018 0.11936871 0.13928744 0.1541848 ],[-5.  -2.   0.   0.8],[0.28258368 0.17194946 0.19945899],[ 0.45888641 -0.69835359 -0.01751057],[ 4.06598046  4.16825052 -2.36874936],[-2.80398881  1.85023473  0.76686584],[-0.52609917 -0.39998287 -0.19293156],[ 0.15043792 -0.38216973 -0.07406095],[ 1.82479038  1.72659381 -1.90407055],[-1.17648398  3.79613452 -0.41866899],3.9962526902222013,0.5852997927323598
[0.67691222 0.67589373 0.2734684 ],[ 0.19517499 -0.19456115 -0.03005207],[-2.22127452 -2.09745775  0.71000478],[2.86558117 2.97093333 1.24507085],[0.51188679 0.50083632 0.53730637 0.53146233],[-3.  -3.   0.   0.8],[-0.33193024 -0.35046172  0.01445908],[ 0.50406435 -0.50954924  0.02112951],[ 4.31345629  4.32755338 -1.73518426],[ 4.90847333  4.92505219 -2.07576729],[-0.15307348 -0.09802947  0.06664543],[ 0.18636565 -0.18755402 -0.02652718],[ 1.97680165  1.9184064  -1.49882747],[-2.78559217 -2.94873077  0.81563763],4.13760819938176,0.5863521669493246
[-0.33193024 -0.35046172  0.01445908],[-0.30888936  0.31498809 -0.05118158],[2.31332848 2.35020471 0.69727125],[8.04548276 8.05169862 1.13325433],[0.35940348 0.27502653 0.28825634 0.2985615 ],[4.  4.  0.  0.8],[ 0.66535095 -0.19196863 -0.08251009],[-0.46634044  0.69806005  0.01981389],[-4.3460324 -3.809282  -2.6216345],[ 2.74730724 -2.01889126  0.38871443],[-0.5987106  -0.28115122 -0.10944533],[-0.30438913  0.31729339 -0.05423545],[-1.87751173 -1.95632145 -1.98197226],[1.82990603 1.83392536 0.98715581],2.7724204064500526,0.5629371271645116
[ 0.66535095 -0.19196863 -0.08251009],[ 0.15745108 -0.38307196 -0.07099547],[-2.45434847 -1.83734251  0.77006671],[10.86631909  6.09965934  1.21777036],[0.19098857 0.16985553 0.19138798 0.20899916],[-5.  -2.   0.   0.8],[-0.33193024 -0.35046172  0.01445908],[ 0.46634044 -0.69806005 -0.01981389],[ 4.1082534   4.1874479  -2.42056368],[-2.76981646  1.88614351  0.7384425 ],[-0.5987106  -0.28115122 -0.10944533],[ 0.16195131 -0.38076666 -0.07404934],[ 1.8842888   1.74036345 -1.83216146],[-1.15978649  3.80799037 -0.44503672],4.0054903581540895,0.583888363691718
[0.49316134 0.43027365 0.42631451],[ 0.19910141 -0.19108329 -0.02570796],[-2.24697781 -2.10054351  0.74907135],[2.84625177 2.95305648 1.24415685],[0.27190664 0.1931273  0.21973706 0.21712017],[-3.  -3.   0.   0.8],[-0.66103281 -0.56690207 -0.07019959],[ 0.51287564 -0.50147512  0.02453822],[ 4.38025041  4.32007898 -1.78403172],[ 4.97044709  4.93313664 -2.09822227],[-0.11258879 -0.09602608  0.04991156],[ 0.19132262 -0.18323126 -0.0226292 ],[ 1.99541148  1.88693463 -1.60114652],[-2.78075391 -2.91756814  0.81127457],4.111321269264778,0.5834198334315489
[-0.66103281 -0.56690207 -0.07019959],[-0.31377422  0.31039182 -0.05024618],[2.33984815 2.37062457 0.702932  ],[8.06483774 8.07128872 1.12677998],[0.46254616 0.44584559 0.47994693 0.44736935],[4.  4.  0.  0.8],[ 0.48411426 -0.21278145  0.01009011],[-0.47586392  0.69511881  0.02120342],[-4.39653347 -3.81314661 -2.67665472],[ 2.71222436 -2.05072852  0.34486171],[-0.42876304 -0.06486716 -0.00154869],[-0.30538175  0.31353689 -0.05310941],[-1.89342215 -1.94908411 -2.04667837],[1.81401509 1.81009118 0.98243698],2.744496907669283,0.5595757994296922
[ 0.48411426 -0.21278145  0.01009011],[ 0.1620897  -0.38472698 -0.07144961],[-2.48258693 -1.84561255  0.74215628],[10.84471742  6.08500155  1.21344189],[0.32912424 0.31683236 0.33297063 0.35278047],[-5.  -2.   0.   0.8],[-0.66103281 -0.56690207 -0.07019959],[ 0.47586392 -0.69511881 -0.02120342],[ 4.16480376  4.21113714 -2.44024747],[-2.73405696  1.92296389  0.71254509],[-0.42876304 -0.06486716 -0.00154869],[ 0.17048217 -0.38158192 -0.07431284],[ 1.89846069  1.73808648 -1.87405118],[-1.14043118  3.82116146 -0.46621109],4.014873714775869,0.5818755045095906
